code,x,y,t,z,tmp,uwind,vwind,wind,hum,prec
147,129.2608,35.5593,13,22,5.573976872,0.543182573,-3.36376888,1.439336707,31.82262058,0.020144962
147,129.2608,35.5593,14,21,6.039866324,1.164593209,-4.532280283,1.555204771,30.37478112,0.014973936
147,129.2608,35.5593,15,20,6.08913809,0.858931459,-3.769768555,1.510541788,30.65236583,0.010077282
147,129.2608,35.5593,16,14,5.063436642,2.102468928,-3.058784212,1.504923266,33.80542339,0.005332078
147,129.2608,35.5593,17,21,3.555202848,2.222723984,-2.012609954,1.405436167,37.18873061,0.004581353
147,129.2608,35.5593,18,26,2.254593711,1.856636835,-2.290674543,1.256039469,40.74116567,0.0114544
147,129.2608,35.5593,19,29,1.467321972,1.644991432,-2.439468385,1.180331888,43.49380898,0.00680628
147,129.2608,35.5593,20,35,0.893111318,1.336039216,-1.53909092,1.073399458,45.1922741,0.016448887
147,129.2608,35.5593,21,33,0.488423468,1.211728403,-0.797620437,1.038232609,46.50177685,0.013344035
147,129.2608,35.5593,22,39,0.106729867,1.040055273,-0.627627165,0.853450788,47.23335767,0.008687845
147,129.2608,35.5593,23,35,-0.602154126,1.046405517,-0.52780438,0.773575575,48.9730537,0.00401966
147,129.2608,35.5593,24,40,-1.227026968,0.666464175,-0.791208202,0.556554895,51.27424313,0.005711135
148,129.3711,35.5595,1,17,-0.02701522,0.312690247,-1.161251724,0.449586574,34.54356103,0.017422655
148,129.3711,35.5595,2,17,-0.210756713,0.356422929,-1.447724096,0.55563124,37.07945113,0.018530468
148,129.3711,35.5595,3,14,0.46712452,0.067950053,-1.435092376,0.604431041,43.43294426,0.008920253
148,129.3711,35.5595,4,12,1.249996689,0.424067008,-1.724888119,0.676432085,47.11374294,0.011358322
148,129.3711,35.5595,5,16,1.434435561,0.514871297,-1.49381096,0.756886885,51.0628366,0.0194729
148,129.3711,35.5595,6,15,1.184037767,0.818214196,-1.918317501,0.938819032,55.19896853,0.018505355
148,129.3711,35.5595,7,18,0.742276083,0.433211231,-1.277196494,0.740465694,59.94329678,0.023109056
148,129.3711,35.5595,8,16,0.871833962,0.194684033,-1.055819477,0.725023105,58.73344413,0.025280155
148,129.3711,35.5595,9,20,2.088432183,0.328858594,-1.446760872,0.930870273,54.60196703,0.016154713
148,129.3711,35.5595,10,21,3.171484373,0.489291618,-2.03210131,1.229148115,46.38151814,0.019199391
148,129.3711,35.5595,11,21,4.092529947,0.359761278,-2.676401198,1.316846,40.22992505,0.013316564
148,129.3711,35.5595,12,22,5.249672102,0.507107689,-3.255320792,1.414897812,33.19925068,0.019413984
148,129.3711,35.5595,13,22,5.899520556,0.436834864,-2.950730291,1.417475978,30.49391767,0.01990212
148,129.3711,35.5595,14,24,6.496287877,1.155217049,-3.542844349,1.516546289,28.76820416,0.014730255
148,129.3711,35.5595,15,15,6.408777355,0.814322363,-3.531979969,1.510029674,28.74455753,0.01004791
148,129.3711,35.5595,16,19,5.547418537,1.981997824,-2.564333403,1.482965753,32.31709808,0.00548951
148,129.3711,35.5595,17,18,3.834704455,2.19990119,-1.786502276,1.383526347,36.1323537,0.004786267
148,129.3711,35.5595,18,26,2.532102923,1.886502901,-2.461064127,1.284378697,39.84190951,0.012401482
148,129.3711,35.5595,19,31,1.797525066,1.696603603,-3.075916781,1.254267593,42.5523466,0.007316101
148,129.3711,35.5595,20,30,1.247265041,1.449381944,-1.921733932,1.153668251,44.40550054,0.017834283
148,129.3711,35.5595,21,36,0.885162049,1.517461073,-1.628763878,1.108402768,45.94169687,0.014407387
148,129.3711,35.5595,22,33,0.478005135,1.096976754,-0.976665342,0.910783361,46.91110617,0.009327469
148,129.3711,35.5595,23,38,-0.191276566,1.265450265,-0.975930628,0.868083754,48.59432841,0.004208228
148,129.3711,35.5595,24,35,-0.648848635,0.787068548,-0.785389059,0.641114995,50.66372556,0.006047327
149,128.0745,35.1959,1,12,-1.83014686,-0.197315616,-0.636781342,0.311556692,66.23602189,0.033732739
149,128.0745,35.1959,2,12,-1.059258451,0.204356826,-0.622959548,0.310329247,67.56814552,0.028387606
149,128.0745,35.1959,3,17,-0.575007169,-0.009573034,-0.753185131,0.459254857,69.24833285,0.012341663
149,128.0745,35.1959,4,13,-1.343060465,0.325475754,-0.783560671,0.455893547,73.70453812,0.010647961
149,128.0745,35.1959,5,18,-2.004349048,0.200917343,-0.784584413,0.385731452,76.51583601,0.020556628
149,128.0745,35.1959,6,14,-2.222762119,0.274775573,-0.967423219,0.477718697,76.43012444,0.022900445
149,128.0745,35.1959,7,14,-2.054294886,0.772422582,-1.25773881,0.683994755,74.8996861,0.025270573
149,128.0745,35.1959,8,14,-1.696628189,0.835747568,-2.356964042,0.825348601,68.96601666,0.027109142
149,128.0745,35.1959,9,24,0.167107147,1.036758069,-2.158617744,1.069106399,61.06329614,0.016693333
149,128.0745,35.1959,10,28,1.742833897,1.204086209,-2.989834084,1.434301987,55.13015965,0.024156328
149,128.0745,35.1959,11,30,2.415965294,1.290632314,-3.76577941,1.556144459,51.86969188,0.020183279
149,128.0745,35.1959,12,26,2.948706136,1.295467999,-3.438273076,1.558300971,50.87650669,0.031605721
149,128.0745,35.1959,13,22,3.274393133,1.406719856,-3.246880053,1.558971734,50.8501375,0.024086298
149,128.0745,35.1959,14,23,3.293834477,1.776869931,-3.643619287,1.668476452,51.39617275,0.019650051
149,128.0745,35.1959,15,22,2.817627461,1.984854182,-3.106209966,1.611123573,53.25994205,0.013040262
149,128.0745,35.1959,16,19,2.247781986,1.866940744,-2.89424795,1.591085243,52.39364975,0.005203366
149,128.0745,35.1959,17,18,1.421115462,2.253985545,-2.528517844,1.455312969,54.02671549,0.004101451
149,128.0745,35.1959,18,22,0.591186632,1.458411097,-2.092021572,1.152173626,56.75792381,0.004972115
149,128.0745,35.1959,19,27,-0.388839309,1.191574365,-1.108864661,0.835778272,58.49327751,0.003783617
149,128.0745,35.1959,20,27,-1.408358174,1.142323769,-0.768877488,0.666036382,60.34477387,0.006882928
149,128.0745,35.1959,21,34,-2.233403235,0.940313159,-0.921136871,0.457713486,63.34219936,0.006130809
149,128.0745,35.1959,22,34,-2.984124713,0.842725191,-0.695354854,0.398513567,65.93586546,0.004948346
149,128.0745,35.1959,23,33,-3.985904321,0.411519212,-0.717243888,0.202525174,69.69644318,0.003741827
149,128.0745,35.1959,24,32,-4.36740322,0.421807397,-0.970647932,0.197589008,71.2326405,0.004455032
150,128.0837,35.1921,1,27,-1.830529198,-0.199312971,-0.684208168,0.318954886,66.19294442,0.033546377
150,128.0837,35.1921,2,16,-1.048075093,0.204925686,-0.662348921,0.316049657,67.49664728,0.028292051
150,128.0837,35.1921,3,12,-0.555161972,0.002796262,-0.820741575,0.464944189,69.15984355,0.012283935
150,128.0837,35.1921,4,16,-1.319060005,0.336768542,-0.819551273,0.462678806,73.68180716,0.010607117
150,128.0837,35.1921,5,14,-1.983110192,0.226299995,-0.817369891,0.388982317,76.4798348,0.020475837
150,128.0837,35.1921,6,16,-2.206500043,0.293266884,-1.009643102,0.479938536,76.43360157,0.022798247
150,128.0837,35.1921,7,15,-2.070902082,0.774200829,-1.292437269,0.681125842,74.95646969,0.025183186
150,128.0837,35.1921,8,15,-1.709948935,0.842992009,-2.391521007,0.826744593,69.13248575,0.027037273
150,128.0837,35.1921,9,17,0.15878454,1.04217904,-2.200785777,1.066275279,61.19210427,0.016625884
150,128.0837,35.1921,10,20,1.727241524,1.211352605,-3.064299561,1.438144044,55.14067725,0.024068466
150,128.0837,35.1921,11,21,2.399544911,1.312639541,-3.816016602,1.560348741,51.82043344,0.0200734
150,128.0837,35.1921,12,18,2.932274786,1.289759447,-3.505341096,1.562150969,50.82242739,0.031425077
150,128.0837,35.1921,13,13,3.254978804,1.400365555,-3.311179413,1.562262893,50.7485058,0.023981641
150,128.0837,35.1921,14,15,3.291454416,1.776142886,-3.692237085,1.669844246,51.21938366,0.019560906
150,128.0837,35.1921,15,17,2.820185621,1.976906992,-3.207903573,1.614340177,53.09220106,0.012995015
150,128.0837,35.1921,16,26,2.241911072,1.877703695,-2.975833202,1.596067357,52.34366864,0.005196589
150,128.0837,35.1921,17,26,1.417149942,2.253103091,-2.614064329,1.460618329,53.94894749,0.004100483
150,128.0837,35.1921,18,26,0.582107798,1.465589348,-2.160566487,1.157388033,56.72273453,0.005002544
150,128.0837,35.1921,19,26,-0.389624104,1.200337242,-1.170329979,0.839614719,58.51644198,0.003798076
150,128.0837,35.1921,20,28,-1.411334742,1.156148252,-0.823412708,0.66933097,60.42584648,0.006924342
150,128.0837,35.1921,21,31,-2.230294957,0.943313231,-0.952810249,0.466958939,63.42683854,0.006159718
150,128.0837,35.1921,22,31,-2.979632287,0.840712508,-0.741226137,0.406744996,66.0261143,0.004961844
150,128.0837,35.1921,23,33,-3.964002741,0.416982272,-0.761113573,0.21384548,69.7198174,0.003738769
150,128.0837,35.1921,24,32,-4.34488975,0.437055568,-1.016039849,0.206064021,71.25496445,0.004455133
151,128.1225,35.1809,1,19,-1.853260292,-0.199606472,-0.851233966,0.343328613,66.03947609,0.032778764
151,128.1225,35.1809,2,22,-1.019014018,0.212299205,-0.809005772,0.33422495,67.18702867,0.027914756
151,128.1225,35.1809,3,18,-0.484090954,0.057374721,-1.077989449,0.482945408,68.73259376,0.012064456
151,128.1225,35.1809,4,19,-1.229827947,0.384349944,-0.949284892,0.485805239,73.49673604,0.010460895
151,128.1225,35.1809,5,19,-1.901684493,0.323885125,-0.930521623,0.397087123,76.26412596,0.020193799
151,128.1225,35.1809,6,19,-2.144208757,0.368236491,-1.151638414,0.483298541,76.42534029,0.022413469
151,128.1225,35.1809,7,22,-2.141187066,0.78300775,-1.408503573,0.664396185,75.20531426,0.024876574
151,128.1225,35.1809,8,22,-1.761594157,0.868120682,-2.508161435,0.828493022,69.76590367,0.026790638
151,128.1225,35.1809,9,23,0.133070191,1.06250846,-2.352913472,1.050715945,61.68730271,0.016384871
151,128.1225,35.1809,10,24,1.682024586,1.239905863,-3.338233224,1.451468026,55.12531799,0.023754607
151,128.1225,35.1809,11,26,2.352658037,1.407544399,-3.990130776,1.574987938,51.51742848,0.019648582
151,128.1225,35.1809,12,27,2.890459559,1.271643748,-3.75431606,1.576017876,50.51149154,0.030728121
151,128.1225,35.1809,13,25,3.197078397,1.384530652,-3.550935634,1.574230832,50.27099961,0.023592806
151,128.1225,35.1809,14,23,3.299643372,1.784364936,-3.859768604,1.673638849,50.4777354,0.019227888
151,128.1225,35.1809,15,24,2.843075019,1.959076315,-3.608003752,1.627227461,52.36901316,0.012816614
151,128.1225,35.1809,16,29,2.236143855,1.936163309,-3.269573785,1.614390959,52.03644774,0.005171904
151,128.1225,35.1809,17,28,1.419414507,2.265080213,-2.930895544,1.480549576,53.55886807,0.004095281
151,128.1225,35.1809,18,31,0.562569871,1.508751152,-2.426112834,1.177712745,56.49586186,0.005129093
151,128.1225,35.1809,19,31,-0.38262129,1.237238235,-1.397800345,0.852255115,58.54816994,0.00385658
151,128.1225,35.1809,20,29,-1.410721285,1.217360274,-1.025580638,0.680975253,60.67432128,0.007099538
151,128.1225,35.1809,21,31,-2.205735615,0.965745077,-1.062953241,0.501428717,63.69312074,0.006282804
151,128.1225,35.1809,22,34,-2.95219986,0.839470182,-0.913191197,0.437187633,66.33052282,0.005018785
151,128.1225,35.1809,23,34,-3.869425642,0.444619413,-0.918870372,0.255012833,69.78899453,0.003725599
151,128.1225,35.1809,24,36,-4.242665682,0.503879347,-1.184377592,0.239493592,71.29765017,0.00445617
152,128.0997,35.1248,1,27,-1.568383167,-0.256980713,-1.075017959,0.408756004,66.15374235,0.033161164
152,128.0997,35.1248,2,26,-0.790411021,0.169993265,-0.902615757,0.403070167,67.66947898,0.027904546
152,128.0997,35.1248,3,25,-0.280482164,0.018011924,-1.248591249,0.560274353,69.6950319,0.011932799
152,128.0997,35.1248,4,26,-1.069079434,0.381083613,-1.087815337,0.538277459,74.36327641,0.010271498
152,128.0997,35.1248,5,19,-1.74501539,0.394083438,-1.115093711,0.470982633,76.85601634,0.019692661
152,128.0997,35.1248,6,22,-2.024047036,0.401736095,-1.384370868,0.561943366,76.57127684,0.022100926
152,128.0997,35.1248,7,29,-2.004227607,0.799656825,-1.663975737,0.732354724,74.69498702,0.024320705
152,128.0997,35.1248,8,34,-1.740998091,0.909713876,-2.633727023,0.869419929,70.20748869,0.026207202
152,128.0997,35.1248,9,33,0.042772997,1.085908682,-2.380261046,1.090224364,62.42657473,0.0160419
152,128.0997,35.1248,10,44,1.532907322,1.210112605,-3.446291546,1.468154205,56.01073867,0.023258238
152,128.0997,35.1248,11,34,2.196162999,1.328407168,-4.105050314,1.595023528,52.83091343,0.019477689
152,128.0997,35.1248,12,25,2.694986967,1.245315848,-3.794007099,1.589556569,51.51707733,0.030424153
152,128.0997,35.1248,13,21,3.050039365,1.258695951,-3.586063586,1.583733556,50.79254143,0.02321714
152,128.0997,35.1248,14,22,3.163927234,1.701326834,-3.949571469,1.688228207,50.67311844,0.018921319
152,128.0997,35.1248,15,24,2.741083016,1.827905572,-3.483988396,1.623550027,53.06685335,0.012796849
152,128.0997,35.1248,16,23,2.098222789,1.827659074,-3.445492555,1.628721012,53.07285663,0.005158638
152,128.0997,35.1248,17,23,1.26742472,2.171955651,-2.984343917,1.488295818,54.43420862,0.00414009
152,128.0997,35.1248,18,30,0.42656578,1.435646976,-2.427111077,1.191583091,57.39137202,0.005116283
152,128.0997,35.1248,19,35,-0.458129498,1.26274039,-1.520723048,0.891225337,59.15625701,0.003884444
152,128.0997,35.1248,20,39,-1.449216342,1.210130069,-1.165473585,0.71649792,61.13320905,0.007044553
152,128.0997,35.1248,21,39,-2.23427835,0.905842117,-1.21139044,0.541812772,64.07700585,0.006243255
152,128.0997,35.1248,22,42,-2.94789587,0.813374057,-1.038450576,0.480965352,66.49760419,0.005025842
152,128.0997,35.1248,23,42,-3.828631894,0.4331352,-1.116293497,0.318931811,69.5979124,0.00376815
152,128.0997,35.1248,24,46,-4.228884725,0.490754236,-1.311581454,0.272299456,71.22674728,0.004485446
153,128.644,35.2403,1,14,-2.127948245,0.26423863,-0.347996404,0.107875684,61.85519098,0.024090965
153,128.644,35.2403,2,21,-1.845363928,0.32918558,-0.492187761,0.091262293,61.84981643,0.024280632
153,128.644,35.2403,3,14,-1.084869994,0.420214045,-0.689640808,0.184159713,62.09817483,0.009996061
153,128.644,35.2403,4,11,-0.960390595,0.310777462,-0.68952774,0.26292119,64.5457484,0.009751171
153,128.644,35.2403,5,11,-1.94774645,0.55680367,-0.937654023,0.33430041,68.76206247,0.018892323
153,128.644,35.2403,6,15,-2.000647777,0.525480785,-0.557151188,0.271011168,70.6412825,0.019220148
153,128.644,35.2403,7,16,-2.102225073,0.500603672,-0.692006804,0.336692827,70.17213615,0.022842372
153,128.644,35.2403,8,19,-0.991874875,0.381137683,-1.211939907,0.471350642,66.70452602,0.025139936
153,128.644,35.2403,9,18,1.31027469,0.642597672,-1.851165572,0.76710452,59.28854295,0.014977793
153,128.644,35.2403,10,21,2.910265483,0.881641886,-4.042721187,1.347927766,49.90610396,0.021125482
153,128.644,35.2403,11,20,3.79065526,1.275994334,-3.836511065,1.493727061,44.04431375,0.01565985
153,128.644,35.2403,12,18,4.247389648,1.059279187,-4.514168919,1.561122039,41.87418897,0.024064066
153,128.644,35.2403,13,17,4.911870371,1.38189861,-4.556039011,1.600044684,39.63253685,0.020512454
153,128.644,35.2403,14,17,4.948142257,1.832680128,-4.001649219,1.587776124,40.52348654,0.016303329
153,128.644,35.2403,15,20,4.87655783,1.813961023,-3.96409769,1.573107702,40.84323087,0.010968978
153,128.644,35.2403,16,20,4.099903772,2.071498193,-4.185884753,1.624194683,42.50133659,0.004997555
153,128.644,35.2403,17,24,3.25227454,1.979608912,-3.515703347,1.488059737,44.69669053,0.00408127
153,128.644,35.2403,18,27,2.035026171,1.501095644,-2.573923353,1.189815505,48.90871492,0.007120171
153,128.644,35.2403,19,28,0.913190996,1.196238153,-1.437865361,0.771497987,53.70615411,0.004742147
153,128.644,35.2403,20,30,-0.077194407,1.435108174,-0.519865744,0.595238351,57.5068944,0.010008926
153,128.644,35.2403,21,29,-1.016511974,1.043124652,-0.376918352,0.580226657,60.69291809,0.008407017
153,128.644,35.2403,22,29,-1.872138893,0.867810563,-0.547711866,0.464062811,63.79830811,0.006045382
153,128.644,35.2403,23,29,-2.40395672,0.424364698,-0.352048033,0.271230972,65.19251825,0.003634369
153,128.644,35.2403,24,30,-3.04714637,0.928924263,0.056768762,0.342573335,67.09133324,0.004649401
154,128.6575,35.2115,1,8,-1.89049126,0.267959257,-0.50775554,0.133795695,60.32429124,0.02397996
154,128.6575,35.2115,2,9,-1.593432563,0.338329898,-0.537877689,0.130851813,60.46061769,0.024061821
154,128.6575,35.2115,3,12,-0.753278021,0.449399523,-0.811037293,0.250441544,60.96391812,0.009915954
154,128.6575,35.2115,4,15,-0.641857492,0.326698454,-0.842120325,0.316966374,63.46173615,0.009645914
154,128.6575,35.2115,5,13,-1.625173039,0.599756096,-0.979609623,0.377158363,67.76658234,0.018587837
154,128.6575,35.2115,6,18,-1.686006953,0.596515285,-0.699462796,0.324102515,69.46972465,0.01897072
154,128.6575,35.2115,7,19,-1.744939632,0.580029457,-0.778357841,0.378478698,68.66078672,0.022505362
154,128.6575,35.2115,8,17,-0.605317408,0.431219307,-1.42178932,0.51520854,64.95066626,0.024805852
154,128.6575,35.2115,9,17,1.52216346,0.691119784,-2.079652375,0.813231251,57.81058975,0.014789615
154,128.6575,35.2115,10,17,3.070559544,0.906012573,-4.135103993,1.368649398,48.38914973,0.02082568
154,128.6575,35.2115,11,21,3.981385957,1.285652499,-3.884930768,1.49952924,42.75016178,0.015476407
154,128.6575,35.2115,12,20,4.432598477,1.096943573,-4.538631036,1.565046716,40.83629346,0.02375415
154,128.6575,35.2115,13,16,5.060493147,1.386296153,-4.650110908,1.604022184,38.55384062,0.020251188
154,128.6575,35.2115,14,18,5.10002114,1.867869701,-4.074031504,1.594851042,39.42762393,0.016112669
154,128.6575,35.2115,15,22,5.049566778,1.792916857,-4.007316552,1.580615268,39.68104624,0.010922092
154,128.6575,35.2115,16,22,4.232012397,2.194561627,-4.151081585,1.636880803,41.40098849,0.005009245
154,128.6575,35.2115,17,24,3.372182249,2.040719931,-3.496480993,1.493603369,43.70946531,0.004117581
154,128.6575,35.2115,18,26,2.17155581,1.540492064,-2.619057123,1.202565308,47.88635877,0.007202119
154,128.6575,35.2115,19,25,1.088895507,1.232178973,-1.513414466,0.796838878,52.41414863,0.004802465
154,128.6575,35.2115,20,25,0.083176574,1.479626417,-0.538988641,0.637415853,56.23849119,0.0101112
154,128.6575,35.2115,21,27,-0.851423284,1.102466407,-0.501777501,0.617660419,59.55581216,0.008483419
154,128.6575,35.2115,22,26,-1.665355161,0.990418201,-0.673321668,0.504602052,62.62363707,0.00610565
154,128.6575,35.2115,23,27,-2.166963225,0.482707182,-0.450965609,0.326099391,63.88380868,0.003667919
154,128.6575,35.2115,24,29,-2.786591074,1.029358489,0.039558105,0.380221148,65.92199487,0.00469035
155,128.7111,35.1994,1,4,-1.902403863,0.287103156,-0.479078352,0.113762498,58.32677083,0.023345752
155,128.7111,35.1994,2,7,-1.618657528,0.363334171,-0.399299832,0.135461699,58.47842021,0.023501637
155,128.7111,35.1994,3,8,-0.736374358,0.484466966,-0.769205886,0.290256085,59.66205111,0.009737654
155,128.7111,35.1994,4,8,-0.636991899,0.309983643,-0.920518009,0.344350715,62.0249934,0.009575145
155,128.7111,35.1994,5,9,-1.593281217,0.590446774,-0.925623273,0.397514469,66.41431203,0.018328822
155,128.7111,35.1994,6,16,-1.632153164,0.594761377,-0.821639209,0.36836941,67.57252878,0.018618027
155,128.7111,35.1994,7,18,-1.534863769,0.610172277,-0.766174837,0.402550345,66.34494547,0.022121451
155,128.7111,35.1994,8,18,-0.327419123,0.392575606,-1.664663678,0.546187613,62.4587445,0.024433506
155,128.7111,35.1994,9,21,1.693314928,0.664037067,-2.390972874,0.859357608,55.82730981,0.014615854
155,128.7111,35.1994,10,18,3.21815174,0.882599598,-4.237469173,1.378319003,46.27729071,0.020392524
155,128.7111,35.1994,11,21,4.198170226,1.207468284,-4.020922832,1.489759937,40.82088058,0.015104899
